id,id_cliente,valor_total
d9de3810-0333,C4268,110.7
d8f1008f-df7f,C146,316.8
61455242-9584,C246,162.94
0fa85f20-38d9,C4725,140.6
09b9d986-36aa,C9523,240.86
0bb2cc46-ff2c,C10678,269.82
aaed7a50-7991,C1041,1009.0
f7d8ce4c-c00e,C6246,307.8
7c0c6cb0-4cb6,C5350,290.46
4e76268c-211e,C6036,265.21
3a6b5677-c975,C1818,88.43
f3811376-3829,C8566,79.82
b71b270e-523b,C9481,54.92
8cdabbcf-4d63,C10536,85.62
cf6888dc-d6bb,C10623,201.3
7f3f884b-6c05,C9727,70.0
9581faeb-58de,C830,237.15
9c66f41a-c1d0,C5692,1060.0
2669fda5-1db0,C2296,141.55
e971ed99-beea,C10032,43.58
01950d3b-a5f2,C7521,317.55
04dc4d94-1cfc,C5180,140.6
75946a9d-bed2,C10710,78.0
49b6a357-731e,C3560,317.55
8fb2a9c3-2ef9,C961,283.0
e9d0793c-6597,C6521,232.0
b01fb72c-66de,C9467,65.77
baa6c216-2bb0,C1640,158.29
8807851c-34b3,C7414,608.67
a8dfd6b6-deea,C8148,302.86
be74ab50-930d,C1604,197.3
5b633747-d964,C5252,498.0
0937e338-905f,C3129,78.38
88137a15-9c30,C538,91.48
1b573e9c-4afb,C4399,159.0
62500a51-3ff1,C7732,207.69
8c438122-adc4,C10676,263.3
8bf1ce11-ba4c,C2826,94.0
34a29816-c72c,C837,228.3
af7c7636-47d3,C2493,2553.0
5bde964b-f1ea,C6768,143.36
11c04280-eeb1,C1577,251.77
2a4c85fc-c370,C2258,171.25
1410fe02-eaed,C4088,218.67
fcea1e58-450b,C8275,97.95
c1394ed1-1cf5,C123,558.6
985190ee-9a08,C6382,112.94
9e2994a2-a5a9,C6918,398.33
ee6340d2-45ee,C5827,97.87
5a9eb6fd-94ed,C10652,129.9
adb3c82d-a34b,C5823,70.79
b0948cce-8031,C10951,158.58
81d92244-40c6,C6652,161.1
e7d6efb7-3ab7,C9481,54.92
bfcaf510-c6b8,C2730,478.0
e42e85da-c98f,C5675,263.5
fc29e8e6-17ad,C5892,161.89
4bdf0dc9-7360,C6862,4.5
b8c1af6d-9f75,C8746,196.44
5377c3ea-6835,C9291,101.86
7af1f556-4aed,C9265,390.75
d86671cf-5f0d,C5186,105.91
7dbc17b8-f37a,C10854,101.12
e88e28a9-0205,C7321,198.12
50215632-27c0,C7712,161.81
6e8e7e31-2332,C8362,584.5
7a16a661-e6e2,C2350,1243.0
8c86ef28-b282,C6428,228.64
dfa67ea9-6c0c,C5286,170.9
41cbf32d-3502,C9597,145.71
f5073a67-5dbe,C9971,124.09
cde8763a-f285,C5909,304.75
fcb7eb99-129c,C236,1451.0
738502df-69a5,C4452,123.47
e722bfe6-47ed,C9386,122.82
54bdd1eb-e74d,C9014,85.83
a9f03e84-166c,C10673,284.9
a54e56a3-ac34,C3107,228.54
f2de548f-185e,C6036,265.21
d326a31c-57a4,C1743,170.82
fbc95d4a-5fe2,C9971,124.09
81f1bace-4ed5,C6409,595.0
faa45245-7e2f,C2831,181.5
96c5f0c7-8151,C4286,120.05
10ad5604-94ea,C4828,195.71
5539a772-fbe9,C2612,287.09
916df071-3cea,C7232,80.32
dcda69e9-da29,C10643,194.44
3ba8c6bc-bf8d,C2456,186.22
3e1e17ed-1f94,C453,81.78
11112bfe-65e3,C2886,281.36
c6904251-2c45,C304,86.91
bcb013db-aa5a,C1619,235.31
71c6e613-a855,C8318,268.71
636701f0-fa33,C4390,209.2
c0202377-4694,C10949,276.36
acdbbc76-7f85,C9648,217.11
81bf96de-ebb6,C10548,148.25
187a5562-a1d1,C3712,311.43
88bbd8a6-61d2,C8687,443.0
d2a9606e-e267,C7787,654.0
8135e233-a024,C8920,224.36
567f08e7-a5e3,C6255,209.93
54281480-32f7,C10812,161.0
a87850cc-5e98,C832,210.92
f9b43ff0-8a08,C10542,218.86
3ca2619e-34ce,C5626,257.4
b032aa3b-8f07,C9725,74.88
0f7cd996-b965,C4339,233.83
878f53f2-642c,C9970,256.33
37b89430-1295,C4697,295.0
4fea34a9-426b,C8341,79.12
ede5845d-f5ad,C10736,273.64
a9d5bcbb-0af0,C2963,242.0
8cbdd288-dcf1,C8275,97.95
1182023f-8265,C7533,255.62
9cd51cd5-9fc7,C1349,140.07
a8330d89-79c6,C2055,93.38
6e077a8e-bd31,C10129,149.3
b7fd53f9-330d,C1839,120.33
af2ff68a-a291,C6488,95.12
1299dde7-d859,C2894,303.7
c858eaab-a7b1,C3066,171.93
e96d5cfb-cc58,C8008,187.88
0caea776-5a91,C615,127.1
ad9a2145-ff04,C10914,91.45
5cf196df-b663,C1833,102.0
08893805-6dc2,C713,110.42
a20a942c-b19c,C8182,60.44
027ba70e-8014,C10128,321.29
55ddeecf-27a2,C6859,174.0
ff2c17fa-1bbf,C4286,120.05
7c151cfa-7591,C833,106.8
9650146b-ead9,C194,100.0
9e7466f4-10d9,C9264,207.06
fe58fedc-365d,C7540,130.94
aa50ae32-1d42,C9799,498.0
b3c9ff1a-3af1,C6887,219.8
bf352f7c-1887,C113,214.0
514300f5-a578,C10207,189.6
d6d07d6e-08ba,C10260,268.57
a95583e6-e178,C1628,332.33
d8ae360f-75bf,C7232,80.32
4b4b4ffb-2a54,C868,98.21
04f05611-e012,C7679,78.88
2fccec68-e6fa,C948,106.5
95cddbd5-a799,C1250,87.22
3f18916c-84c7,C213,56.59
4e61029d-a361,C7966,482.0
f4a38be4-02ad,C2478,132.25
eff237ca-0461,C10469,230.0
cc4a9172-31d6,C1357,445.43
54727e8d-82b3,C4619,278.71
6844d054-7051,C4096,156.55
0b55eaab-e33c,C8443,49.1
f07b22cd-1d69,C8439,155.35
838329dd-9625,C10232,508.25
7d845b80-fa29,C4491,238.0
9134e383-1779,C6211,119.85
90f0e18b-3014,C4483,1004.67
d3fe1ead-9a3f,C153,107.67
699e576d-03f2,C4002,356.56
d57afe01-a15f,C5948,149.31
bef08c5f-4a92,C10505,276.91
81558b7a-d95d,C3623,41.05
d5b55669-d583,C2557,153.88
f7ec84e1-9bfe,C2174,101.63
c660c71f-101b,C6963,201.69
776ef8da-6ac8,C9265,390.75
ead5b230-e85d,C10319,2762.0
cbe34e19-70c8,C10833,169.5
f4ee4e89-0457,C5223,127.47
69246f0d-32cc,C10424,395.38
cb1ee5a5-2d50,C4200,108.18
94444332-64c5,C6678,88.67
569870d6-5ac4,C9120,396.14
9947d064-e00f,C10380,196.75
29cb2ab2-e6b2,C1291,144.12
6bc23cff-1374,C4149,198.25
cb81f77f-1e03,C10972,143.43
7ad23958-edfe,C2589,61.89
b8f15b14-f568,C8799,198.75
8a2d2812-a887,C2740,174.12
fad4fc70-6c78,C10031,78.33
87dac488-9e59,C143,364.29
306b33f5-e803,C4437,907.0
d0981447-2c71,C1399,253.08
2a4a8dc3-9c2c,C5236,808.0
fe60473d-4ef1,C4828,195.71
72b694f4-2aa0,C8773,478.4
113389ef-a8ea,C11181,817.25
be0e97e9-e7f3,C9931,9.82
dc606463-6380,C5493,117.07
b645296e-2a6d,C574,118.07
2e61abe4-5572,C3037,417.8
219f4f78-b8ed,C5303,174.63
774368cf-64cc,C8707,827.5
6dda9d28-ffd2,C6721,499.67
9b52eecc-403d,C8397,88.67
1aebb2e3-1687,C1020,144.17
bfc92330-6a13,C3389,2875.0
130bede0-bc76,C1419,354.25
dab492ef-a542,C4444,89.29
23d9e78b-84aa,C1764,176.75
abe5ceab-b325,C11091,90.06
9c9f32a0-bb9b,C6086,334.9
b63f3faf-5d43,C955,982.5
abce732a-c97a,C2878,312.33
be4b5a6f-50bd,C6299,1773.0
7a989995-5f13,C544,261.7
6d77e18a-c6ee,C6616,275.33
19db8ca4-8749,C263,111.71
0bd4aa80-d746,C1710,209.5
5c622cc0-b8fa,C113,214.0
60d0314b-2a5e,C8908,191.21
2531c52a-0e5e,C2870,681.67
6117334d-2fe6,C7005,143.82
ca6406a3-1964,C2557,153.88
19fa3336-86ff,C10560,90.18
449609db-0182,C2262,268.57
6f0a3ab2-b903,C7732,207.69
c4718cd1-898d,C8911,335.14
630e6def-a108,C9972,127.8
f10c197b-6abb,C10430,467.12
bb522444-fdba,C7631,511.2
e9e713bc-8d2e,C9239,430.0
d07934a1-0053,C7186,75.59
5314fe2d-7748,C5247,76.81
9166d59e-55e2,C3643,188.07
867d97cf-fbad,C5577,130.29
6af7a7eb-fc9d,C10951,158.58
4f02a2a8-8b4e,C6310,172.0
7e66cb55-3e16,C5268,122.6
242b0038-40a5,C10833,169.5
ad3924e5-ef90,C7165,298.44
892022a2-22a4,C4122,825.0
a4d64d8d-6343,C8477,108.9
2573916b-aadc,C1818,88.43
eb023641-4ad3,C5393,198.0
e7f41a42-d295,C6205,104.31
fa44ce1c-fa50,C3463,169.76
7f07193d-c5a8,C3170,354.88
da00a7be-46fd,C1,139.88
9a6fd72c-bf2c,C1446,225.06
d73473d1-d564,C1857,115.53
15984a95-4f30,C4184,120.72
779ec851-e868,C2607,168.6
4dd4445e-31cf,C843,158.59
21593d5c-9fef,C6983,132.08
1e89c4c8-d6c3,C3277,228.78
130e9b11-bf93,C2870,681.67
99f016df-7c8a,C843,158.59
f8ca9000-8ecc,C3594,322.0
ba2abf9d-d347,C5654,107.21
f4e1f25f-5267,C6376,266.33
0255047f-0899,C241,317.55
6fdcedcb-046c,C7828,202.81
1da85189-9330,C3565,106.8
32c15e5e-b59a,C9206,179.11
e9a15000-f6fe,C3006,430.33
ff24801f-39a7,C4548,174.8
ce047d25-c953,C6201,146.36
04e2fcba-da69,C6211,119.85
a479b513-aaf1,C5756,117.36
ed70bfa0-5e11,C1631,301.89
04d9545d-657f,C2563,69.24
ed072c37-c992,C10855,173.58
ecc9980f-0c45,C8079,66.79
50d1b6ef-5b90,C7574,55.38
07acadc3-1012,C7732,207.69
97946bc3-7c6e,C10701,272.1
ef21ef33-301d,C3483,401.6
6bc6eb8a-0aad,C9530,93.27
58198a97-a018,C6912,376.43
c16e8b5a-81e5,C4070,359.27
0e7ceeca-eb2e,C8235,240.42
8c26257f-2884,C7128,298.5
3e840dcd-a1d3,C5589,541.25
b776cc87-6fa7,C7947,125.64
a38d29c3-bdbf,C1772,329.8
4a948103-9e2f,C9727,70.0
d5e96878-d8e4,C6303,382.5
7c6c9923-3ef6,C1135,54.92
223fe534-0393,C10767,202.69
2839d307-1816,C5824,65.45
092bcb10-179a,C7437,72.75
50216932-9ffc,C10757,107.64
b98e5ca1-87b7,C10129,149.3
76bc7fe8-aa7d,C4001,127.0
9a58dc59-6422,C4047,123.68
3bc6f36b-18bd,C10236,162.25
e06a7055-a7ce,C8041,490.5
c64e7249-aa6c,C9289,72.95
9e6bfd5c-76cf,C6466,103.65
963305de-4d32,C286,167.45
2f6ae745-89a1,C5939,132.75
9a472022-26aa,C11010,84.62
5da88f1a-3353,C9214,254.0
59857c6f-7a96,C5283,136.08
c2b80a4b-f962,C9256,810.33
79d8b3bb-69e0,C6605,210.64
69e7b957-7958,C10430,467.12
ebd165fc-a5b9,C158,298.3
439f5cf3-bbfb,C1619,235.31
02d95252-424e,C10619,442.22
5e2dfcb7-8325,C10949,276.36
c304d4a6-2a06,C10057,501.83
4cd073f8-9bb3,C6055,271.27
8bb43725-4817,C7444,195.22
11db9e06-ef1e,C5991,286.57
12b3ecb5-a370,C4252,132.0
ab871c05-d1bf,C6177,199.0
b6822c5f-4728,C5287,85.65
a5dcf017-23a9,C9592,152.83
fe15fc20-0c13,C4609,109.27
98a41f80-5234,C2181,588.4
724e58d4-785b,C10084,63.62
90dcf6c0-bf98,C2711,254.6
c87d92cc-cad6,C2886,281.36
12ff1aaf-e1c5,C10536,85.62
20bbf046-af4c,C2811,88.61
984b4eb7-89d8,C6245,494.0
0dbf102f-5672,C2410,283.5
eef0fb6f-42c5,C10560,90.18
a9c99751-5372,C6424,106.31
1b1d6bab-b8f1,C8397,88.67
60ee4af0-5f7c,C1020,144.17
3d2dc7ee-019c,C942,413.0
ebf36513-63fd,C1631,301.89
b8a0a9c0-2310,C9671,62.54
d42a9b6d-f2b6,C4541,180.22
3dc01f01-8693,C9972,127.8
513800b7-92cf,C1921,1230.0
e59572e6-d445,C3076,555.4
28aa718e-ae9b,C5154,157.3
cdf1688a-aba4,C2174,101.63
aa6cbc05-fadb,C1173,359.33
fb7410e5-c25d,C8890,161.29
ebe3ca38-1b92,C5136,226.83
34bea16f-e16b,C10150,360.1
2d14f251-2451,C7419,75.13
174769bf-7239,C713,110.42
109cc76f-12c1,C4405,380.43
5fe37cdf-39c7,C5558,252.53
c8d4d3b5-5db5,C10766,124.09
23eaaa77-e7ed,C4692,28.36
7df6dcbf-f729,C11178,126.14
3589ac5b-4e1f,C2634,46.2
579fa530-21ab,C6343,221.67
33e4ae26-f9a6,C961,283.0
b8958be8-774e,C4877,107.13
6b4468ad-bf5e,C5424,1663.0
365a90e5-93c2,C4961,73.75
7ee7598d-cd57,C10691,237.6
c9bf119b-9d97,C4259,101.38
c79f81c0-4737,C9185,290.6
ce192f2c-ee23,C1928,165.62
a1d475fc-6026,C1715,107.7
cd8f61d3-fb77,C10530,470.67
cc8cabf0-20c8,C1139,179.76
a1fee9af-efd0,C8315,103.64
26bb16ee-67e2,C3011,221.54
bf82cf76-667a,C6862,4.5
9515b89a-364c,C4047,123.68
0a36420b-ef02,C5517,131.62
d0f0251d-62e0,C7532,454.0
1d390895-4954,C10652,129.9
60d230e9-0ae8,C2055,93.38
50098e9a-8cf6,C10084,63.62
b3bb7233-c2d1,C7521,317.55
8793da7c-5010,C10673,284.9
e3e5c8fd-ca86,C7408,162.29
4e76cfb1-477b,C6658,415.67
32f6bbb0-d054,C2986,55.74
8f24e9f6-1086,C8916,254.33
438ff812-bffa,C1453,479.2
d3a182ed-c841,C6466,103.65
3127b4e9-6218,C3056,294.78
4980cb23-c49d,C8175,291.0
7dd42bcd-0044,C10022,113.45
e6a8a4e0-20b4,C10936,3007.0
75dbec62-60cb,C1411,382.44
23805da2-f149,C5048,178.1
a74d8afa-789f,C2975,3566.0
1d97e084-40a5,C2891,315.33
29740df0-a21a,C7685,172.0
06c8723e-4c84,C9916,180.44
9ecca287-0c6b,C11074,177.2
bc023000-70f3,C574,118.07
a5cf5e93-f27a,C3726,110.0
02359082-1ce9,C940,148.69
33d7dd79-7e99,C9743,320.8
2db197be-2361,C9491,83.25
b11f5f94-0a2e,C9805,467.6
e8d9e116-104e,C4186,354.25
e195267e-8648,C3412,2807.0
bf719797-eb1c,C9958,182.4
368ba57c-9c08,C1010,130.33
b9cb4e3d-07ed,C716,176.81
c822a879-4d25,C1501,837.5
1614cd0a-577a,C8008,187.88
2ef63495-d648,C3945,315.33
2254ab42-6d8a,C1619,235.31
e8336663-76af,C8737,144.69
1b9e889b-2b67,C1663,157.56
c7901139-b2ca,C1030,282.17
4dc60780-fc69,C8727,294.78
d528347e-d42c,C5763,230.78
08a94a90-4fd2,C11188,77.64
f3c4f0be-b1f7,C9904,1487.0
44354fe9-2975,C7411,82.5
45b8db26-72df,C1646,75.07
7cdd1c09-572c,C5184,103.64
29228063-3e31,C6918,398.33
9e6da71e-6723,C4843,195.62
2782a5b3-8d1c,C4394,211.06
5d3c466e-eafc,C1891,820.5
7675347c-d3ff,C8659,242.33
e9994fc1-ebfa,C10854,101.12
0ee4f291-7248,C7326,169.14
191604b5-be17,C9150,88.61
a312c82e-2e37,C3507,796.5
61ff9a64-5ee7,C5529,127.0
84a00c76-ba44,C7723,242.0
85b1b8de-01d6,C1291,144.12
6040d2bf-0f33,C1911,401.29
22a3b550-4ba7,C9483,344.86
1a3d0491-67d2,C8373,113.78
3d6919be-e7f6,C10913,186.71
853d8beb-da62,C6387,114.42
f68f50c4-ebce,C1839,120.33
c9fc403d-cc1e,C3202,195.27
c181d0bb-2a15,C9483,344.86
422859ff-5c15,C9888,159.0
83b8b5ba-1d69,C10702,242.56
fc92b062-06a9,C1523,136.67
fb267e63-4634,C8175,291.0
f7ac3b69-e17a,C4385,300.2
12d8b4b3-08f8,C5734,257.9
b2fb906e-1cf8,C7093,83.2
4efaea8a-5423,C10281,149.78
5593fa40-306e,C9974,116.0
53dc2864-5d85,C1139,179.76
b3c92441-a97c,C9543,83.2
ae24042c-d777,C7631,511.2
3ece8078-a2fc,C7059,185.44
c98d32e1-5cc5,C9477,123.68
b413afcc-bbe9,C10356,575.33
f226e312-031a,C8026,291.56
f66609ce-31d6,C961,283.0
7add0368-f64a,C477,204.65
47a9c4ae-6e2c,C5283,136.08
0c740764-5012,C8799,198.75
8ef9f0d8-1411,C8008,187.88
7354c4f9-216f,C749,175.6
6190b343-34a2,C7042,1532.0
0225b3bf-86d2,C8104,277.62
000e7bc8-eee0,C255,61.8
3fe85956-c89c,C10163,383.0
d8c3aaef-e3e3,C3706,170.43
9646587e-a28d,C6471,167.67
0b25b3d2-ba1c,C6720,202.67
58e95f70-0aa2,C9477,123.68
31189fe8-3bbc,C8475,545.92
39b016da-c2bd,C5313,106.07
8adc4123-c042,C10451,112.36
0e9b5e40-4cb0,C6720,202.67
a8d390b8-23a4,C4480,125.9
05e140e7-0a2c,C1506,351.2
06233f1a-558a,C9384,251.36
1ced9d25-8654,C9386,122.82
f74065f3-d1dc,C10140,324.56
d525affa-94a9,C3515,199.69
ad6e5074-bfbf,C4248,316.54
33a6a8a4-f72e,C4994,3233.0
358a33cd-ba77,C2478,132.25
45fc11c3-b2d4,C4887,230.8
97e816c7-bf04,C8397,88.67
7ff6e5e9-f1d7,C7037,154.5
c6494949-d19b,C9353,153.06
825d18ed-638b,C1162,194.44
1b066641-34b9,C7540,130.94
8b13c1f4-d2df,C3334,171.43
3fbffadc-c927,C10157,207.17
204cd635-517a,C10286,249.14
4516377b-e60c,C6749,899.5
683b9ae9-d88c,C4088,218.67
7b4bb4f6-8f2b,C3517,340.6
ca3f05e6-c4d0,C7500,219.8
499c4b75-49c7,C916,86.75
ed624fa2-cf9d,C837,228.3
7fc3a5ab-57b2,C4286,120.05
45072d96-d17e,C2797,429.14
2647d382-e44b,C123,558.6
765f5737-1815,C5177,221.55
4bcdd86d-2552,C7828,202.81
9b4da73f-4c5c,C2986,55.74
71474399-0762,C5493,117.07
0345956e-db89,C9952,325.3
1cce1384-594b,C8895,420.14
98663f01-1a1f,C8504,144.17
23c0dd32-f852,C4331,297.67
2485a8c9-71ed,C232,427.33
2365868a-c0aa,C9930,861.5
21bbafc4-8776,C6961,69.62
d6e47086-c1fd,C2072,555.75
1687d2be-73b7,C286,167.45
2436b0c2-5d58,C6521,232.0
2f8da722-8cde,C1176,136.5
4427ef9a-f33b,C10379,352.57
2a55bda1-b9bc,C9216,124.25
6d062fa1-24a4,C309,1319.5
36c0eb9d-ee91,C6168,313.5
dc7eb2d3-ff74,C9349,350.45
a8ba4d6c-378e,C500,807.2
40564c1e-41fb,C773,297.33
d8169948-24f5,C9543,83.2
33f96d42-f97e,C10521,228.3
78fbc0e2-34f1,C2225,191.11
cbde4386-cabf,C9336,185.07
d252e940-5b70,C4310,279.75
d307f2b9-73e7,C3722,123.6
d634700b-1220,C7186,75.59
7e4224d4-e1c1,C6379,495.5
4e9c8d0d-ad2c,C9780,595.8
03243683-28c1,C10084,63.62
593db84f-2c5b,C6528,48.12
eb6e41ed-edf0,C2534,104.73
96827d01-f06f,C1458,48.72
f3f35546-6744,C5991,286.57
c56d2a1b-178a,C9970,256.33
b53125af-acb1,C10839,100.73
bcd67c6f-0ff5,C11171,237.3
35d86b49-069b,C574,118.07
7154581e-9055,C4240,80.22
ffe8e6d3-593d,C5048,178.1
5c0b0e7a-18df,C3083,318.17
a1f7b787-1298,C4047,123.68
ebe641db-93cb,C1371,185.0
4c3f97cd-2ae2,C7600,63.5
85f1cf91-646a,C843,158.59
a721cb94-3a20,C10556,143.19
6d934033-5323,C6461,653.75
5e2b4d05-d79f,C4188,384.0
2dc4f00e-8d1c,C3955,11.88
8e2be9c4-214b,C6961,69.62
b93f08ae-68fc,C2875,186.13
d26aa7ef-e9d9,C4339,233.83
3ecd8d7e-0a3f,C6950,187.73
21830f8e-ff29,C9530,93.27
1ad3e642-41a0,C4240,80.22
8a8d5e24-88b1,C3722,123.6
8b958a6d-5fac,C9790,327.0
4ad55d25-da38,C9697,131.82
78660bbd-8600,C10609,162.0
f5044f1d-d9ef,C2939,194.65
6471873c-228a,C11100,215.8
941a15d2-0e6b,C6872,389.0
39fe1db1-b657,C9543,83.2
3d55854c-f0ce,C194,100.0
c9438ccb-8616,C9955,151.09
22cdfc7d-5da1,C5513,196.62
7df83f57-19a3,C10680,86.5
69e7f70a-69cd,C10702,242.56
d578c5f8-7e81,C4278,1816.0
8d35af7a-380b,C5975,186.56
99b9a300-16e9,C4676,191.94
d36d6a8f-4f3c,C10129,149.3
cfa57f2e-8ed7,C3578,227.56
2179d6f4-2e59,C4381,276.43
19ed60a9-1d5e,C2589,61.89
57c53d88-f8f3,C830,237.15
6cd1645f-b507,C4179,144.14
4477105a-1e6a,C1065,280.17
46a23f7b-d5a4,C8135,113.1
d1cf8c91-d4d5,C8746,196.44
fec0a285-b434,C4609,109.27
8e5bcf55-eed4,C9727,70.0
7e4c77ef-0b7b,C7118,279.55
cbf204ab-d84d,C6870,358.25
d8cddc49-a95e,C4817,116.12
fb4f2cc3-04e3,C2694,126.93
29214ab3-e491,C1458,48.72
6fd99443-f777,C10394,340.91
879c0519-2a3a,C9668,71.18
529355ff-81b4,C1071,487.33
382746d5-a5dd,C9121,834.5
f8332cc0-0eeb,C1225,185.44
07cb5c32-329c,C10766,124.09
10275c9e-0003,C4971,218.67
668ac929-8cd0,C4248,316.54
f0b7e9fe-fd76,C9595,267.7
658c8871-3917,C10703,480.0
2737457e-946e,C9530,93.27
9eca9ca0-80ec,C7270,197.83
15dbfca9-3db4,C7685,172.0
497ab0bd-fc1c,C6870,358.25
2fb341c8-0601,C6336,71.82
756e0e06-ff1b,C10991,742.0
e44e7a6d-359a,C3011,221.54
c454ce41-5f93,C6673,489.0
7698b79c-672a,C1915,299.0
e5504994-9a1e,C2162,296.5
bd897c72-3bd0,C9145,604.2
b8d4fe19-4f0e,C7446,325.5
4d77f716-d609,C6749,899.5
aa400b08-1460,C10307,262.38
1f7af75b-affb,C9706,263.0
088ae486-5499,C6488,95.12
715b4a2d-92ad,C5407,201.09
9bcea79a-3eb3,C5232,221.54
e63a5c92-cd31,C10699,108.59
eb0d553b-c24c,C1349,140.07
bc521219-d23d,C10796,105.75
914e5cbc-fa45,C10595,179.0
5a2483bc-863f,C2115,122.82
2b0c2729-4647,C175,333.11
be0f4da1-915d,C2781,176.59
46431927-a1e4,C1523,136.67
9fa7c235-5665,C5847,728.0
c447f088-c9f0,C3955,11.88
ab085765-3785,C10010,256.5
867b37f9-ec49,C7500,219.8
e8511540-dc57,C477,204.65
bfefce89-7a4f,C7093,83.2
d3f60124-afaf,C3182,130.13
411bf78f-0b68,C7270,197.83
be7ed66c-28b1,C2495,205.59
e21a0662-3c1e,C7873,529.2
84d285e9-f1ce,C4138,199.5
c2282d5e-6cf9,C5633,116.11
1d41e287-ecc4,C3152,77.64
f6de5fab-5387,C4261,3450.0
2e437ee7-662e,C9206,179.11
53f444d5-03c3,C1857,115.53
2c071ac7-adaf,C10827,307.8
2eec58dc-9172,C7290,420.14
2a6e96c4-9e3e,C4944,424.71
285218c4-9eb2,C10240,2890.0
9d799528-ebe9,C6678,88.67
c5cf2595-4051,C498,96.15
48cd0dec-31d8,C1215,419.29
b4b180ed-476f,C5207,741.33
9751247d-db16,C7516,78.38
c3e44083-dd3e,C2563,69.24
f6e27a08-8bec,C5300,135.25
f12396b1-c578,C7503,3159.0
d6f5ded2-c94c,C9121,834.5
a78c23d3-60a8,C4405,380.43
e5be80d4-8970,C7059,185.44
975fb582-485b,C5278,285.5
747da0d8-fc08,C10897,2810.0
cf5fbe22-ac12,C6119,170.0
b45e9bd0-d943,C6605,210.64
694412ec-6358,C6019,103.07
6b7f1bbb-a82e,C9240,140.06
2cafba85-5a83,C7801,207.36
c12a3ce2-067c,C5718,480.71
0f66605f-278a,C8584,508.43
a0063db8-76a1,C8858,307.67
1ee7033e-3ffc,C6999,181.38
c274b1dc-1c40,C5562,500.6
a4fc95ed-c145,C10573,260.6
43a0f39f-e362,C1463,125.4
02bdd6b4-26d8,C6892,183.5
0f90fbb9-dbd3,C4390,209.2
45689fa2-9ac3,C4098,78.92
780e5a6b-66bf,C10262,69.78
7c7628e5-03d2,C3463,169.76
f472b1c4-a90b,C4268,110.7
54ec6687-4d5d,C1277,163.45
e06073ae-5942,C2021,1280.0
0921ed12-2770,C263,111.71
2fe2d7d2-7c14,C8832,1562.0
27e34fc2-969c,C7378,437.5
fca07d5a-9432,C1324,404.75
cc5dc613-782d,C4754,174.88
5cbfa1aa-a452,C4988,95.73
a605a63f-feee,C7505,153.25
7e89dfde-cb53,C3334,171.43
8a2d60c9-9b35,C9687,179.29
c64e823d-23d7,C49,38.95
cd495bbc-9176,C2963,242.0
ef5305bc-d5e8,C6652,161.1
2d3632e6-37c7,C6336,71.82
7f918c61-2fec,C48,154.87
66ffd8ec-727c,C8663,104.12
b8bcf260-a6fb,C4303,71.0
eda182f9-e685,C9392,59.11
885474d6-428a,C2281,175.5
6c89ccdb-5535,C1628,332.33
48293421-0bba,C7718,183.33
10c7ea73-bf16,C5922,186.78
dc69fcca-8fa8,C9185,290.6
c3fdd454-1d12,C2909,250.38
4d8f7e19-f04f,C5371,47.05
5219b42a-d7f4,C10634,165.0
6f7a8013-4f2d,C10785,108.0
ac3c9ead-9c17,C3934,2553.0
6f1cf2c4-571a,C8416,109.82
ce0ca470-b204,C6961,69.62
0fb2a4bd-38c5,C8299,141.6
c931f555-c8f1,C231,54.59
ec0aac05-1047,C6634,232.33
9ce61391-8f55,C1081,1568.0
f3c61167-586b,C5092,195.27
106cc48b-d2a3,C1839,120.33
707a5a7d-8c65,C5824,65.45
dfb6dc27-220c,C9723,313.44
ad192b5d-36dc,C5896,218.43
4d9e0c49-22ca,C11091,90.06
a21ea3a8-30b2,C1640,158.29
da9e5763-8960,C5229,173.46
d00d1d40-fdf3,C4385,300.2
08a356be-e0f6,C7791,192.88
a8003b2c-70c7,C3565,106.8
739228f6-7543,C843,158.59
4e40283c-b59d,C9888,159.0
a2ac63b7-fe83,C3830,164.87
53871a59-8f0c,C4597,3419.0
8f082dcd-c899,C437,260.42
47b46f7f-2f2b,C2666,186.82
a1530c24-45f7,C5376,20.2
9158b8e4-ddfd,C8093,184.56
6882cffc-049d,C1744,163.33
ee313364-5d15,C6214,456.25
66c62a86-5d97,C10637,1700.0
49c30e2c-0887,C11188,77.64
782d0f93-3d6a,C6387,114.42
94acb5b4-72e3,C10736,273.64
d28d06da-13c8,C6866,106.86
fdd688f7-8dbe,C6652,161.1
eaa7719d-1686,C2920,199.27
bfb6d45f-a28a,C4796,137.87
385eb7cd-7998,C6518,282.0
af3a3fd4-6cac,C5735,290.46
4ccd722e-b8e0,C7937,68.6
af859575-6e71,C1399,253.08
30351c5f-385e,C3463,169.76
b45bbd3a-698d,C4037,265.4
ec1aa27c-eab3,C9291,101.86
7434542e-9fd4,C202,213.62
b1d5639e-bf41,C8749,129.25
e3fd99e6-2503,C9392,59.11
a126ca0d-9635,C10069,142.75
55ae2063-47b9,C6457,159.0
6bde861c-66c1,C940,148.69
fed00b19-0aa6,C1165,2113.0
ec02b4ad-0b35,C9153,411.83
a990cc03-ea69,C10736,273.64
40827816-4257,C2174,101.63
58785b20-3f75,C4301,162.78
b230ee44-2846,C10854,101.12
983ad5ad-dd92,C8233,207.85
e9798734-2f4f,C2544,217.91
a4d7cdfd-82e5,C9347,424.4
c9944847-cf91,C6810,854.25
3f1d0c12-8574,C8605,139.57
